abagen-genepc1,aghourian2017-feobv,alarkurtti2015-raclopride,bedard2019-feobv,beliveau2017-az10419369,beliveau2017-cimbi36,beliveau2017-cumi101,beliveau2017-dasb,beliveau2017-sb207145,ding2010-mrb,dubois2015-abp688,dukart2018-flumazenil,dukart2018-fpcit,fazio2016-madam,finnema2016-ucbj,gallezot2010-p943,gallezot2017-gsk189254,hcps1200-megalpha,hcps1200-megbeta,hcps1200-megdelta,hcps1200-meggamma1,hcps1200-meggamma2,hcps1200-megtheta,hcps1200-megtimescale,hcps1200-myelinmap,hcps1200-thickness,hesse2017-methylreboxetine,hillmer2016-flubatine,jaworska2020-fallypride,kaller2017-sch23390,kantonen2020-carfentanil,laurikainen2018-fmpepd2,margulies2016-fcgradient01,margulies2016-fcgradient02,margulies2016-fcgradient03,margulies2016-fcgradient04,margulies2016-fcgradient05,margulies2016-fcgradient06,margulies2016-fcgradient07,margulies2016-fcgradient08,margulies2016-fcgradient09,margulies2016-fcgradient10,mueller2013-intersubjvar,naganawa2020-lsn3172176,neurosynth-cogpc1,norgaard2021-flumazenil,normandin2015-omar,radnakrishnan2018-gsk215083,raichle-cbf,raichle-cbv,raichle-cmr02,raichle-cmruglu,reardon2018-scalinghcp,reardon2018-scalingnih,reardon2018-scalingpnc,rosaneto-abp688,sandiego2015-flb457,sasaki2012-fepe2i,satterthwaite2014-meancbf,savli2012-altanserin,savli2012-dasb,savli2012-p943,savli2012-way100635,smart2019-abp688,smith2017-flb457,sydnor2021-SAaxis,tuominen-feobv,turtonen2020-carfentanil,xu2020-FChomology,xu2020-evoexp
1.2172679,28.293943,20.384018,6.579524,18.775719,38.327175,20.892004,4.2623653,1.4201492,0.19933522,2.1976347,60.03361,25.732275,6.116163,3.3223634,0.9324102,16.831285,0.31961772,0.13183218,0.26639506,0.023118246,0.008275971,0.25076082,11.142139,1.5470337,2.2669282,17.963217,10.653566,0.72411543,9.923917,11.382868,8.992902,-5.3521667,-2.8650565,-1.8398482,-0.89084303,-1.1739297,0.19755116,-0.2409117,0.035264835,-0.13887967,0.5014391,0.5637788,3.3684537,0.0034025388,774.5862,1.1986591,0.34224948,6277.6553,3741.5078,5435.6763,6761.9316,0.9341065,0.8299786,0.8401173,3.202539,0.67841065,0.09907837,58.08938,45.484615,4.848174,35.58223,20.246813,0.7455389,0.5799792,-1.5091326,1.5472546,0.76524633,2.640866,10.645947
-1.6220671,25.132675,18.358974,6.778179,14.516057,48.33638,50.03216,6.0307508,2.4009094,-0.042317268,2.4298,67.51174,30.61826,9.813707,3.588059,0.6482054,15.866934,0.24135548,0.07425047,0.3318487,0.023441914,0.017206484,0.21916814,26.416422,1.1476823,3.1923347,14.241467,9.031153,1.5467582,17.355639,30.217844,7.7962008,3.6697028,0.041839104,-1.9724538,-0.17108068,0.982698,-0.2652166,-0.16520776,0.07103448,-0.09001062,0.09271361,0.6029763,3.9459548,-0.0020602262,793.8525,1.4142776,0.47614464,4943.926,4649.795,4188.3877,4892.436,0.97421765,0.9852277,0.90112334,3.462252,2.0203216,0.05492815,23.637257,68.1693,10.500001,20.286484,52.762695,0.8119127,1.482889,0.82888764,1.3498926,1.2863607,1.6725466,14.191755
0.81067973,29.583858,19.583002,6.5591745,18.17296,34.079533,20.713434,4.7022533,1.3064171,0.22796348,2.1168442,55.65982,22.76316,7.4758534,3.1517553,0.7412184,17.44178,0.30499017,0.120541394,0.27750656,0.024067566,0.009075501,0.2638188,13.447295,1.4965891,2.336695,18.877972,9.6175375,0.5802778,8.010609,13.199972,8.342913,-5.188482,-2.7906346,-1.6866717,-0.41582566,-1.0778171,-0.02374224,0.033842284,-0.020887742,0.027617252,0.4520523,0.57055795,3.1730042,0.0019262121,734.99774,1.1998439,0.3012723,6096.4443,6893.024,5202.66,6562.7676,0.8533487,0.8579777,0.9057265,3.237325,0.49492493,0.09750779,50.445282,37.718628,4.800092,28.45399,20.590534,0.6971842,0.40094042,-1.4193264,1.6114228,0.7665493,3.0983083,6.464058
-0.8635995,27.522577,18.932281,6.544322,22.740883,57.094913,34.171597,4.7938614,2.1547303,0.049414057,2.6579459,72.28085,29.366863,9.609343,4.163933,1.1138129,20.996296,0.22031093,0.095839694,0.3660022,0.026821472,0.015552079,0.27354684,26.379217,1.2389464,2.9013133,11.198767,10.963707,1.0402663,17.474287,31.83856,10.0817795,4.587071,-0.17009605,-0.50935423,-0.06168647,0.38677788,-0.27089956,-0.3858071,-0.24316338,0.2677253,0.37399322,0.63280267,4.100493,-0.0013298745,925.6267,1.3726393,0.5238479,6155.4688,4670.31,5123.854,6660.2417,0.9462605,0.9466938,0.96913695,3.8217137,1.1317273,0.10578574,72.78616,67.26504,7.650684,45.66082,35.192715,0.98591536,0.9867602,1.0871439,1.4243541,1.4496804,1.8177726,14.74705
-0.24190736,30.812626,20.261442,6.8255997,22.026136,49.95315,29.04961,4.684838,1.8658253,0.1263846,2.439346,62.67264,26.93362,9.453253,3.3415434,0.9827024,20.240217,0.24923357,0.11485648,0.31331098,0.024949132,0.01037188,0.28727794,16.83443,1.3409119,2.7660177,16.343685,10.790963,0.76389295,13.664977,27.574669,9.5655365,-3.8722825,-1.513593,0.065800644,-0.63532424,0.027322795,0.37673762,-0.097216874,-0.10824488,0.10881957,0.04682476,0.58859754,3.450918,0.003556425,837.3961,1.2958972,0.4051359,6110.9414,4393.371,5201.0625,6550.846,1.0164369,1.01728,0.992694,3.5533857,0.77649266,0.15957758,61.452297,52.43202,5.8249035,38.89156,28.12903,0.88729286,0.6350122,-0.49007016,1.5981283,1.2691542,1.6251676,17.036282
0.3773677,23.191881,19.02621,6.188655,14.836021,44.335476,31.731638,5.7736444,1.9732611,-0.066596285,2.3121605,66.97096,30.227758,7.9153266,3.4142537,0.5235455,15.560236,0.33957207,0.08886956,0.30513635,0.020044928,0.011988121,0.23438898,18.089184,1.3854524,2.6522808,9.106493,8.97834,0.74789715,16.980785,13.577385,7.3177543,1.1700639,1.5825933,-1.1336465,0.17511806,0.07973079,0.3254367,0.8255109,0.19207732,-0.10259095,0.05937354,0.5765666,3.0572627,-0.003174423,876.9718,1.1869991,0.28252417,5885.3438,5507.1694,5107.228,6106.359,1.0179845,0.93791175,0.9509929,3.3073895,0.79203594,0.003974843,58.23658,52.50857,7.0307255,15.3747635,32.399376,0.7814587,0.551449,-0.32254982,1.3609321,0.6810602,2.1838982,21.349514
-0.58163476,25.195604,20.089987,6.1679482,22.720982,55.832916,29.000034,3.2075105,2.0439441,0.03071743,2.4147344,65.82097,25.610653,8.222097,3.0945482,1.0828302,19.980013,0.19171864,0.10190893,0.3546203,0.02648588,0.012844082,0.3124222,25.835028,1.2164772,2.7117896,10.751684,10.958871,0.6759877,14.402201,30.40603,10.221785,5.476211,-0.036320686,-0.86233664,-0.13402821,-0.06297536,0.35234043,0.334495,-0.04014732,0.110187896,0.024733981,0.6317264,3.5310693,-0.0014527733,861.1495,1.3220763,0.5100903,6091.776,3916.1743,5092.8657,6869.1943,1.0438371,1.1234217,1.1624469,3.6488767,0.8367876,0.15858498,66.125084,61.945503,2.776744,41.984978,31.738504,0.85206085,0.6363948,1.3749906,1.334031,1.4369335,1.4422158,16.121954
0.40392587,29.565655,21.124702,6.9853983,20.24953,50.34861,34.598423,5.025831,2.2290826,0.19685237,2.6026719,69.25678,27.566715,9.809898,4.281357,1.0828974,19.395084,0.29180732,0.11006049,0.30744448,0.022735354,0.012357555,0.2555948,15.330527,1.2856292,2.7175314,15.743541,10.965167,1.1387324,12.841541,26.387384,10.569559,-4.4777293,-2.002563,-0.56916666,-0.7445627,-0.045325883,0.1696981,-0.25031728,-0.065016896,0.030394407,-0.3644411,0.5855994,4.3606243,0.0029744518,907.34467,1.4215168,0.5051981,5714.9087,4417.6,5059.797,5981.7944,1.0354878,1.0825809,1.0229595,3.9767125,1.0960543,0.107989885,61.43897,67.12771,6.885268,44.74433,33.61588,1.0182116,1.0310379,-0.5967835,1.5602795,1.2436867,1.8139402,8.440474
1.7468072,22.40132,20.751299,5.817705,21.147848,49.531548,17.659414,4.4606094,1.73724,0.10849081,2.294719,69.09623,25.291939,10.004442,4.000844,1.2082253,14.694704,0.4332351,0.082255155,0.2604162,0.01655129,0.009253136,0.19828908,12.814272,1.4985039,2.1221838,10.179063,10.665436,0.7109469,8.415582,1.4265267,8.50958,-4.4176474,5.071637,-1.2715533,0.5190632,-0.7023706,0.054337278,-0.2135622,-0.12995835,0.09987788,0.10366744,0.5612382,4.3221307,0.00048731404,898.659,1.2079084,0.49531743,5495.6655,4041.6436,5210.2637,6324.145,0.9488339,0.6770499,0.81425273,3.5094285,0.78623354,0.123030774,62.08757,60.785187,1.3426114,26.125587,17.319187,0.7052128,0.7637932,-1.4639769,1.2571048,0.3268612,3.4598787,3.096051
-0.38538247,27.797348,20.371155,6.5701637,22.89363,57.818794,32.793556,3.8675685,2.2295752,0.11427395,2.5833602,69.33059,26.595417,7.874392,3.9289017,1.1950896,20.18563,0.24968314,0.10552969,0.33289912,0.025939804,0.014007652,0.27194062,20.767124,1.2478831,2.8516617,12.845842,11.358017,0.9587129,15.651568,29.055887,10.814503,1.3095239,-0.2644467,0.29211473,0.120951876,1.2781618,-0.41843385,-0.40462446,-0.1925137,0.17782639,0.3697676,0.6539344,4.0936337,0.0014795423,913.4708,1.3562934,0.5525315,6207.5864,4652.307,5246.878,6746.672,0.9928344,0.95939124,0.9311908,3.8266473,1.0712531,0.09324487,69.424576,68.679825,5.3258696,49.355385,34.592213,1.005212,0.9195366,0.5837669,1.429091,1.3836198,1.1577909,18.993473
0.22396386,24.885502,21.740692,5.9894466,21.563532,60.51022,27.05085,3.213311,2.369078,0.068368405,2.4682477,69.7664,25.777723,7.8908787,3.7596793,0.961356,16.477922,0.35086736,0.11208857,0.271713,0.017633125,0.0076982807,0.23999967,11.975498,1.3386116,2.4763544,12.250991,10.919341,0.94937086,15.53727,22.147213,10.554813,4.566064,0.18873848,1.5004506,-0.83205444,-1.0848528,-0.65217465,0.2922,-0.09922162,0.2571625,0.08087657,0.62883395,4.3850574,-0.00040548263,868.89166,1.2893224,0.5375074,6293.502,3872.2493,5534.7773,7246.0957,0.9785393,1.0544163,0.9687304,3.6335156,0.985262,0.16595677,69.71743,68.82418,3.2469904,44.13237,31.131763,0.91857636,0.8785727,0.4575365,1.2697381,1.153146,1.2559566,21.67472
0.8191946,29.922045,20.180151,6.508704,18.73792,37.35782,22.242277,4.848726,1.4708289,0.14533722,2.1777823,55.909912,26.8893,7.460253,2.8252635,0.7780811,15.6762295,0.30440786,0.12064,0.279648,0.02330047,0.008874729,0.26312894,12.871033,1.5019196,2.1986365,15.2178545,10.19699,0.60908747,10.410757,13.310414,8.194607,-4.864217,-2.2415092,-1.2289302,-0.07355407,-0.67995334,-0.09617563,0.11839932,-0.08898272,0.15421107,0.09947885,0.5686299,2.885023,0.0018377595,750.812,1.1581295,0.30023488,6208.33,3756.2117,5378.3804,6660.3647,0.9207896,0.8990853,0.9332013,3.1916435,0.54918224,0.17781685,59.462616,41.123573,4.9446454,31.542812,20.805655,0.71377873,0.47549635,-1.3110607,1.5893358,0.7683522,2.6201344,9.290703
-0.9358516,25.141205,18.73428,5.7996087,20.930124,55.202267,33.146763,3.5564349,2.118543,0.02166528,2.6302583,69.51896,23.849829,7.3304977,4.104326,1.0544108,22.355085,0.17536515,0.09621645,0.37361145,0.030653283,0.0175298,0.30662388,32.38568,1.1571233,2.8478324,10.309415,10.714656,0.80446714,14.690226,32.755463,10.318533,6.351787,-0.21274088,-2.616368,0.031615447,0.894828,0.47884712,-0.24138768,-0.1167444,0.10552159,0.17932485,0.613108,4.092408,-0.002929489,899.46796,1.4160956,0.54134834,5926.9473,4204.2573,5016.2095,6512.2524,0.9913954,1.1180607,1.0745016,3.672251,0.9817945,0.035941802,61.14948,67.83457,4.154992,45.02922,35.29926,0.9602481,0.80000335,1.412355,1.358033,1.4633993,1.9645348,17.061878
-0.56948787,27.658382,18.839985,6.5599184,23.42534,57.83799,32.58597,4.8142424,2.2092364,0.052385565,2.5742958,70.323814,28.408798,11.207226,3.2160668,1.1423106,17.541492,0.22053446,0.09697574,0.36669868,0.028258849,0.017301787,0.27023047,25.542105,1.2852451,2.6783442,11.923885,10.511106,0.9098913,15.126982,28.403109,10.521363,4.386966,-0.12926161,-1.2998451,-0.23563828,1.0093616,-0.34535992,-0.5265829,-0.14325224,0.12880707,0.2700578,0.6326896,3.5540872,-0.0023495688,973.946,1.3487695,0.5331799,6125.492,4238.223,5183.928,6825.5347,0.90286493,0.8305808,0.97409576,3.8498495,1.0326213,0.17914662,73.23938,68.792984,6.666343,51.565727,32.246185,0.9376037,0.7314594,0.98059106,1.4030365,1.3366193,2.0337486,13.01123
2.286191,22.490276,21.369135,5.897657,23.672604,49.69732,15.149791,4.586688,1.4860969,0.021343758,2.2095847,77.688644,28.010351,7.509684,3.7098627,1.0274198,15.310852,0.37544164,0.08295715,0.29680386,0.018519232,0.010865017,0.2154131,13.709003,1.4931717,2.0405574,10.184927,9.018081,0.62474954,13.443321,0.317084,6.84139,-2.804113,3.4161825,-0.53025156,0.7026031,-0.5435909,-0.043087594,-0.044025917,0.01786661,-0.089224435,0.038213152,0.56464314,3.8995297,1.7433907e-05,983.928,1.1917602,0.44665584,6425.882,9646.083,5829.6807,7072.207,0.8085322,1.0485975,0.9441594,3.298518,0.6264468,0.07379182,57.3666,75.75301,6.539295,51.247482,18.424301,0.6466009,0.44161332,-1.4095625,1.2334268,0.22024706,3.1241946,2.482039
-0.31862503,27.349382,20.72299,6.4697337,23.68446,55.20769,29.175753,4.035013,2.051891,0.042604584,2.520374,67.58935,28.805313,9.677358,3.0499392,1.1257453,17.671394,0.21387014,0.10759645,0.3486145,0.025952844,0.012625625,0.29134044,20.759472,1.3060256,2.6842742,9.507366,11.034524,0.7569641,16.336208,28.223293,10.240578,2.2607572,0.5918809,1.0152102,-1.1265863,0.1341906,-0.55943125,0.2851375,0.081921294,0.041803792,0.07826922,0.65533566,3.3653102,-0.00050234544,895.2585,1.2499745,0.46569854,6418.7876,4321.4873,5433.27,7250.4365,1.0589881,1.0576707,1.1001841,3.707982,0.7576469,0.17673326,72.626724,65.422356,4.6106033,50.77599,30.2362,0.9367934,0.5872154,0.75323236,1.4064344,1.3473905,1.6437631,16.752525
0.73176646,25.244322,21.34142,6.3410525,21.133827,56.19943,31.673368,4.8662133,2.2723727,0.055701848,2.450855,70.86277,28.117704,8.929737,3.7033522,0.86821467,14.58337,0.37664983,0.08449246,0.28505605,0.016618889,0.009470236,0.22771253,14.769439,1.463114,2.5025046,15.217975,10.066212,1.0440264,14.317896,15.470187,9.578635,-4.132606,4.2564898,-1.2242528,-0.21025038,-0.21073627,-0.10940115,-0.4619311,0.02000043,-0.13446707,-0.071744144,0.61794084,4.009337,0.003590901,906.2453,1.246348,0.5429947,5574.5356,4388.568,5192.929,6327.545,1.0401483,1.116461,1.1564045,3.5663245,1.0629203,0.1611,66.08322,74.13327,7.6058574,45.127583,36.55856,0.8979111,0.8556899,-0.8563207,1.3865876,0.8919667,3.4429784,8.485918
0.03453028,23.508268,21.797321,6.0813704,21.204473,58.93558,30.459318,3.0306828,2.4610996,0.09099981,2.5345838,71.17896,24.368664,8.058237,4.0434203,1.0036818,18.068531,0.3468375,0.11476348,0.27237675,0.01866459,0.008806109,0.23855162,12.448424,1.2772646,2.5664222,14.831593,11.207075,1.1124669,15.446748,26.227236,11.3803425,4.92459,0.09820426,1.3913485,-0.72111344,-1.1767948,-0.65340185,0.18326187,-0.15881044,0.30810386,0.0828063,0.61757404,4.368526,-0.0001574572,889.6871,1.3666464,0.5816373,6206.543,4025.944,5507.3374,7097.6206,0.9725118,1.13367,0.98842657,3.6589909,1.1613948,0.13797742,67.1074,72.16505,3.3693092,46.409615,33.972343,0.9948256,1.0355935,0.85584813,1.3099757,1.3211466,1.1876092,29.80931
0.09809023,30.666964,20.537992,7.191573,18.243748,53.79722,32.21456,6.577339,2.1420183,0.095572844,2.5810013,68.43329,30.766346,10.445354,3.581423,0.8219511,19.373089,0.32268852,0.090579845,0.3153911,0.018301008,0.010552301,0.24248725,17.410988,1.4608867,2.6801548,14.748476,10.13236,1.134203,16.890257,18.663597,9.215095,-3.5177348,-1.4688485,-0.8799155,0.5261119,0.31816992,-0.9098986,0.26660863,0.026065918,0.07521785,-0.5231204,0.6032388,3.955015,0.0019103149,890.54974,1.2920324,0.4678203,6141.332,5187.167,5304.451,6317.7856,0.90505755,0.9710018,0.96082896,3.551672,1.2929299,0.13593876,74.62347,64.74448,11.645826,39.353813,36.08357,0.9659528,0.88888305,-0.38023064,1.7576721,1.0273342,3.2890291,8.413109
-0.5404398,27.387686,19.428219,6.5564446,23.88948,57.58002,31.832193,4.045986,2.2892468,0.09116405,2.5766556,72.87051,25.962385,10.411931,2.9399827,1.2257327,18.22149,0.19816703,0.09690571,0.3768784,0.03216518,0.020027192,0.2758565,34.11089,1.2195159,2.6317465,9.914864,10.718998,0.8717851,16.616116,33.507732,11.548706,5.649151,0.046615485,0.22427008,-0.7062843,-0.7132029,-0.5017339,-0.18903087,-0.24355718,0.36291608,-0.116564274,0.6224255,3.8315887,-0.0021419455,954.1102,1.4535112,0.5924058,6039.5137,3569.3225,5120.448,6903.338,0.91911405,0.9815299,1.0751085,3.9458048,1.1555152,0.20790331,77.92106,76.79522,5.850213,61.94719,32.746975,0.8739789,0.69738424,1.4500448,1.403134,1.4761016,1.0833925,15.500618
-0.8582211,24.461271,20.121311,6.827575,16.952925,53.51078,42.96048,5.0543046,2.3777292,-0.0147695355,2.4253318,71.57161,31.14092,9.049075,3.6097734,0.7429317,14.634824,0.30517253,0.083142065,0.331865,0.021082412,0.0140910745,0.2438129,21.769705,1.234404,2.9227653,14.278393,9.54137,1.3975818,17.400259,25.426823,8.320285,-0.3169458,1.662472,0.2865403,-1.2717986,0.62508696,-0.44390976,0.12986721,0.28571343,-0.27235192,-0.101077415,0.6031095,3.8330486,-0.0015885464,873.8949,1.3407544,0.5127593,5430.1553,5005.8013,4750.199,5735.3184,1.0369596,1.0389279,0.97914845,3.583854,1.619236,0.12111819,51.21669,71.121544,7.9482517,27.120142,47.346832,0.885985,1.1994151,0.53542686,1.4184679,1.2011055,1.6727668,16.690138
2.403041,21.345224,21.435795,5.411824,25.343143,49.01768,10.617694,4.6191077,1.2661393,-0.0016098871,2.2610714,76.148315,25.943048,7.8406234,3.471753,1.1511999,15.2492485,0.40122637,0.07910187,0.28162393,0.01644821,0.009475718,0.21212392,13.629307,1.5062692,1.994917,9.739056,8.226281,0.63250846,12.005318,0.0022829312,6.8734827,-3.5614872,3.9571376,-0.8554789,0.8709977,-0.59878284,-0.0034093307,0.028843902,-0.08179841,0.07433997,0.10604572,0.5449734,3.907777,0.00029850772,1005.07666,1.1459079,0.38202944,6751.484,15367.424,5974.215,6829.6685,0.83029884,0.8653451,0.82907206,3.4975917,0.48926863,0.05551236,58.061977,61.818096,6.11089,43.44893,16.320024,0.631078,0.30099595,-1.6340555,1.2203182,0.19548014,3.6035142,2.7637656
-0.649581,26.1064,20.561943,6.651099,22.842903,59.480194,33.80213,4.420582,2.303152,0.060595516,2.5489538,72.1811,27.23182,11.19851,3.0225987,1.1701944,18.33837,0.20276757,0.09658573,0.37372583,0.02856007,0.01667271,0.2816881,30.513767,1.2252322,2.5893369,9.962156,10.520137,0.8617921,17.12518,33.219982,11.541527,3.0033953,0.04252139,1.8438729,-0.4647351,-0.37935808,-0.40542188,0.21191318,-0.08629397,0.16780432,0.27722615,0.6435008,3.6629431,-0.0010179575,945.9799,1.4080069,0.5156596,6048.3647,3322.1907,5155.851,6866.166,1.0270706,0.99957144,1.0953737,3.9223342,1.044577,0.16955079,72.10075,73.055595,6.005098,52.98558,34.791016,0.9010074,0.7046457,1.1913239,1.4838454,1.5341207,1.329981,17.161518
-1.2214895,31.27267,19.760992,7.4773912,20.16715,50.815556,36.283478,6.1874037,2.1296031,0.03727811,2.6768386,70.624146,33.417816,11.994277,3.8246856,1.0012412,24.287888,0.22023861,0.095640466,0.34986934,0.025404422,0.013903685,0.27262524,23.989119,1.2177404,2.9974642,12.791537,10.487997,1.4321575,20.759567,35.82702,9.612731,1.8388569,-0.28315172,0.4618924,0.20267335,0.39468446,0.083698876,0.2552597,-0.065272465,0.10929261,0.14556146,0.61378455,3.9330916,-0.0015913075,851.5344,1.4257451,0.48047033,6240.2476,4866.668,5036.4644,6240.894,0.9500936,0.97508764,0.9631821,3.891445,1.3769339,0.22448537,67.852455,63.000496,13.260545,39.311016,37.382782,1.0125949,1.2385483,0.8275562,1.6741863,1.5578123,1.5865555,13.339447
-0.0416298,25.29096,21.85083,6.5558915,20.47597,60.43757,38.113316,4.573699,2.6074636,0.048384354,2.616762,73.29715,29.547964,8.809444,3.9493165,0.8732348,14.850265,0.35140303,0.087987915,0.29649797,0.017288772,0.010295502,0.23652686,16.481968,1.336342,2.7218423,12.989456,10.217806,1.3094093,16.85274,25.14898,10.493681,-1.1827133,0.8875368,-0.15058799,-0.3248572,1.2539473,-0.6844157,-0.19695698,0.08838083,-0.11351062,-0.0043155923,0.6801512,4.2413225,0.0014221777,924.4175,1.2990122,0.5805556,5765.2437,4582.9688,5208.3354,6227.03,1.0038508,1.1767573,1.0820031,3.8108847,1.3908714,0.1340435,66.74497,81.16666,8.308648,43.87391,42.943157,1.0102808,1.1874132,0.08871117,1.4473925,1.2662051,2.027518,17.49417
-0.02331719,26.603397,21.616564,6.679791,19.81782,54.84878,35.306553,4.741524,2.501911,0.07683416,2.62633,73.035934,28.940962,8.781895,4.002108,0.9393602,17.080454,0.33656827,0.09760663,0.29277995,0.018402662,0.009908786,0.24473372,15.131418,1.3036901,2.688924,12.816791,10.462118,1.2165617,17.145151,26.423206,10.751195,-0.5948095,0.27254587,-0.7341164,0.16926078,0.9979695,-0.769488,-0.058224548,0.050450962,-0.040696222,-0.050664157,0.6503862,4.1418333,0.000985764,904.8668,1.3554759,0.55924004,5924.9014,4654.8286,5208.74,6265.5376,0.99229044,1.1669816,1.1422459,3.7745273,1.2366922,0.15109086,67.129906,74.83228,7.194464,42.672394,38.27732,1.0457649,1.0494198,0.16043814,1.4943199,1.2891405,1.2619292,22.061853
0.5670704,23.777681,21.416992,6.047792,21.979282,55.74967,27.065401,3.4199724,2.3579452,0.07498324,2.454489,73.09964,26.578342,7.7255716,3.9395256,0.97047925,16.432945,0.38672984,0.1013414,0.26311192,0.016850017,0.007658376,0.22430842,12.159997,1.3407226,2.5003092,11.376803,11.122347,0.8398713,13.527348,18.408922,9.790306,2.0961015,1.1815515,1.3714993,-1.6089855,-0.31199077,-0.36715555,0.5656949,0.18356128,-0.01821117,-0.0371058,0.64963067,4.1890373,0.00012382017,883.2022,1.2932646,0.52812004,5997.4116,4018.2434,5459.2095,6981.709,1.0571432,1.1382506,1.0137092,3.7086666,0.8991306,0.16016021,69.89784,67.35652,2.8320553,45.71473,28.89405,0.841658,0.8910602,-0.23326036,1.1966785,1.0027498,1.6037159,16.372915
