abagen-genepc1,aghourian2017-feobv,alarkurtti2015-raclopride,bedard2019-feobv,beliveau2017-az10419369,beliveau2017-cimbi36,beliveau2017-cumi101,beliveau2017-dasb,beliveau2017-sb207145,ding2010-mrb,dubois2015-abp688,dukart2018-flumazenil,dukart2018-fpcit,fazio2016-madam,finnema2016-ucbj,gallezot2010-p943,gallezot2017-gsk189254,hcps1200-megalpha,hcps1200-megbeta,hcps1200-megdelta,hcps1200-meggamma1,hcps1200-meggamma2,hcps1200-megtheta,hcps1200-megtimescale,hcps1200-myelinmap,hcps1200-thickness,hesse2017-methylreboxetine,hillmer2016-flubatine,jaworska2020-fallypride,kaller2017-sch23390,kantonen2020-carfentanil,laurikainen2018-fmpepd2,margulies2016-fcgradient01,margulies2016-fcgradient02,margulies2016-fcgradient03,margulies2016-fcgradient04,margulies2016-fcgradient05,margulies2016-fcgradient06,margulies2016-fcgradient07,margulies2016-fcgradient08,margulies2016-fcgradient09,margulies2016-fcgradient10,mueller2013-intersubjvar,naganawa2020-lsn3172176,neurosynth-cogpc1,norgaard2021-flumazenil,normandin2015-omar,radnakrishnan2018-gsk215083,raichle-cbf,raichle-cbv,raichle-cmr02,raichle-cmruglu,reardon2018-scalinghcp,reardon2018-scalingnih,reardon2018-scalingpnc,rosaneto-abp688,sandiego2015-flb457,sasaki2012-fepe2i,satterthwaite2014-meancbf,savli2012-altanserin,savli2012-dasb,savli2012-p943,savli2012-way100635,smart2019-abp688,smith2017-flb457,sydnor2021-SAaxis,tuominen-feobv,turtonen2020-carfentanil,xu2020-FChomology,xu2020-evoexp
0.34957272,26.034836,20.66032,6.3060293,19.558039,54.146976,25.901825,3.6048675,2.2312028,0.08636306,2.5818408,71.542885,26.010138,9.190027,4.3668733,0.9250979,18.82126,0.36540544,0.10463877,0.26403296,0.019790452,0.008621535,0.23578969,12.888838,1.2917039,2.533134,14.075365,10.647539,0.9724314,17.017897,22.938917,10.633919,3.095944,0.5103604,0.106318235,-0.4703312,0.020935655,0.118020035,0.6327911,0.10714152,0.004893362,0.10539829,0.60956365,4.527017,-0.0006738424,874.7645,1.3263679,0.58556265,6586.4907,6528.828,5742.8823,7320.6094,1.0468502,1.0350243,1.0636985,3.819252,0.97554487,0.09213077,64.01467,67.142136,4.8271255,39.705647,30.062954,1.0344023,0.71374524,-0.044468764,1.356774,1.0879943,0.8935223,21.713026
-0.5289685,25.868776,21.209757,6.4121027,22.105284,56.112534,32.29654,4.1075373,2.2097208,0.07405016,2.52152,71.29696,27.165388,9.900933,3.1306531,1.1656411,18.863773,0.1857424,0.097594686,0.37370595,0.029003667,0.015962292,0.29799098,31.740805,1.2017637,2.494563,9.141909,10.776192,0.8498785,16.670994,33.136314,11.534971,2.6232238,-0.29537746,0.83451957,0.4063011,0.51875657,-0.037371658,-0.26187515,-0.20388807,0.15308386,0.51520425,0.6619014,3.6894672,-0.0010872942,878.14496,1.4134922,0.5443647,6322.953,3573.0735,5331.6445,7036.034,1.079354,0.97707146,1.1572895,3.8308902,1.036925,0.15885594,71.520905,72.93191,5.885405,48.085808,35.606613,0.90797466,0.6851674,1.2412593,1.420199,1.5898447,2.0449505,8.883034
-0.898265,25.099735,19.113775,6.899881,19.281542,61.59069,41.830894,3.6986845,2.723096,0.04079202,2.6197698,74.63048,28.776817,7.359469,3.6390524,0.9187118,14.704959,0.30982855,0.0836964,0.32946673,0.02135661,0.014701135,0.24095058,22.311428,1.233753,2.9874532,14.408213,10.12537,1.4946866,18.0904,27.92957,9.999328,5.358192,0.09628721,0.32245767,-0.6713643,-0.77166486,-0.25849512,0.23105772,-0.13343698,0.2848025,-0.118431225,0.61683667,3.937898,-0.0016580852,898.02094,1.3435875,0.5593245,5547.9956,4519.0244,4853.176,6198.54,1.0860978,1.2066741,1.1462036,3.7321124,1.6188111,0.11490998,70.45886,81.99351,6.1558194,39.865005,46.824863,0.944817,1.3399525,1.486316,1.3826053,1.3427912,0.9720224,38.83449
-0.44340292,25.018478,20.397062,6.833251,20.391047,64.69444,41.69509,3.9595091,2.8373578,0.07258961,2.7135851,78.2392,27.612036,8.128604,4.151388,0.9928198,16.117277,0.33035734,0.086507075,0.3087275,0.019508073,0.0130007565,0.24189928,18.262226,1.2266645,2.9366794,16.12896,10.363394,1.5187136,15.399384,27.661955,10.957509,3.7586076,0.3135176,0.73658615,-1.0048039,-0.102581955,-0.32368502,0.12278711,-0.079934806,0.21652846,0.06209256,0.6589665,4.339086,-0.00077093474,945.46783,1.3715585,0.65766275,5528.2476,4418.3135,4931.985,6095.0703,1.043208,1.1771386,1.0864632,3.8596098,1.6903592,0.12221442,73.13559,86.15133,6.958452,47.819866,45.181133,1.01792,1.3658521,1.3008486,1.4117217,1.3329611,1.1640855,49.743877
-0.36120674,24.926138,21.301786,6.3506737,23.138899,57.693436,29.084782,3.1995063,2.0241685,0.08193357,2.434182,66.14741,25.19815,8.359539,3.415655,1.2100555,20.42553,0.2008759,0.10885668,0.3472003,0.026630944,0.012578431,0.30385777,23.366829,1.244157,2.766744,9.784122,11.456142,0.7232032,12.991334,29.283163,11.060205,5.439159,-0.028709324,-0.034544088,-0.35526356,-0.47977647,-0.098369166,0.061191827,-0.17780924,0.27349973,0.045897305,0.6283335,3.8557086,-0.0015027553,897.3391,1.3410467,0.5563395,6150.842,3734.446,5139.4395,7049.382,1.1323833,1.1131628,1.2010055,3.6607769,0.83292466,0.13456576,67.00172,65.6124,3.3980916,48.534405,32.024323,0.9148863,0.65799195,1.434035,1.3621756,1.4375049,1.3699952,20.04603
-1.2514234,25.328419,18.11732,6.6418514,19.756514,56.378216,36.660423,4.6339183,2.2371101,-0.007040806,2.5527914,72.08345,27.293875,8.554239,4.02245,0.98307794,20.395033,0.1957779,0.08766999,0.39025933,0.030132823,0.019282732,0.2668499,37.58032,1.1798325,2.663576,7.6243744,10.162729,0.9005334,20.880257,33.576916,10.442189,5.941818,-0.0748806,-1.581984,-0.20534623,0.18101202,0.303732,0.1578256,-0.042494614,0.102214396,-0.034151327,0.61379117,4.083982,-0.002011123,917.1841,1.4498178,0.4380936,5934.9785,3041.1313,5055.3325,6453.546,0.92289704,0.9749599,0.89747864,3.8436418,1.1000315,0.037621263,65.588066,65.37349,7.259191,39.45629,37.845985,0.90186024,0.8574624,1.0219388,1.5035126,1.49127,1.9954247,13.252342
0.19222789,30.297747,20.284258,6.6163874,22.61157,50.715443,28.476084,3.8962379,1.8639085,0.16342716,2.4252787,64.48696,25.179129,7.492096,3.5684674,1.113969,20.330387,0.2530929,0.112295,0.3187847,0.02481187,0.012140872,0.2788746,16.921566,1.3668623,2.9384356,18.098154,11.134007,0.7513592,10.03483,24.274477,10.24349,-3.3605962,-1.617597,-0.4766992,0.2588081,0.4416483,-0.5669318,-0.04011596,-0.12670024,0.18778074,-0.33575118,0.597726,3.731655,0.0042562056,874.6195,1.3347315,0.46073383,6085.645,4548.1147,5199.6436,6653.5854,1.0150051,0.96229273,0.94353354,3.6522691,0.8302316,0.096586175,66.307236,56.587208,3.8887804,49.484272,28.2587,0.88014513,0.67723125,-0.36123073,1.5159897,1.1779759,1.5222695,12.669667
-0.57343906,26.676933,20.309875,6.8202066,23.99291,57.642513,31.43659,4.0570903,2.2822618,0.13650656,2.6459823,74.33702,27.727573,10.4396305,3.9576778,1.4077711,19.256115,0.19402722,0.1009527,0.37853038,0.034263004,0.020767936,0.27145875,30.684258,1.2173421,2.5726008,10.093949,11.831398,0.9481807,18.997118,33.33178,11.710661,3.3466055,0.13017857,2.0648665,-0.862661,-0.62867296,-0.6745508,0.20007934,-0.13389699,0.28854385,0.20534815,0.6355796,4.431581,-0.00019667803,921.98096,1.4587297,0.5797739,6362.6846,3690.7148,5323.4595,7261.4937,0.94183785,0.9577795,1.0746559,4.115293,1.1353076,0.10689632,79.18539,78.36422,6.9394917,59.079945,34.92851,0.95939535,0.86385936,1.2167999,1.4708221,1.5788102,0.9377433,10.575656
-0.6678261,24.784227,20.040548,5.997608,21.442738,56.268036,31.85971,3.5762675,2.1439128,0.03060897,2.3748944,65.36654,23.158678,5.6591682,3.0493815,1.0682107,20.620708,0.17686845,0.0954861,0.37420183,0.030035742,0.017095659,0.30631223,33.473392,1.1716591,2.6156309,9.912698,10.69716,0.75558275,12.7791195,30.936327,10.562162,6.3683815,-0.23718056,-2.242524,0.024428079,0.7468408,0.23689412,-0.57182264,-0.2525847,0.2311289,0.2495991,0.6291596,3.7703886,-0.0022487873,875.98956,1.4016818,0.50767785,5598.708,3743.2559,4769.0312,6252.04,1.0224837,1.1542218,1.1180036,3.7314923,0.9546587,0.10041063,57.526592,63.10649,3.6987233,41.15714,34.88366,0.8295621,0.70262825,1.2681421,1.3578619,1.4269216,1.7907535,12.461213
-0.13664147,25.42135,21.523415,6.4601264,23.169548,53.68656,27.359447,3.7531683,1.9499867,0.045937397,2.5758564,71.49285,28.427643,7.4260063,3.2651887,1.1339991,17.799595,0.21440661,0.10970019,0.34607792,0.02488137,0.011439849,0.29349408,20.31786,1.3077165,2.6732056,11.008985,11.530228,0.7414543,14.965319,27.758825,10.463274,5.068303,0.13259616,0.4698882,-0.6988642,-0.62571573,-0.46847537,0.046225112,-0.16736114,0.30118454,0.059848085,0.69095534,3.374431,-0.0009953284,898.61597,1.249102,0.50346124,6541.5537,4222.2617,5511.3516,7485.9937,1.1286192,1.1445783,1.1677715,3.6854117,0.7569736,0.1764686,74.85121,65.803116,4.1023407,47.971203,31.154247,0.9545985,0.5821888,1.1849948,1.3456695,1.3707057,1.4965576,24.551119
-0.5230438,27.937735,21.021126,6.907,23.496588,58.45479,33.31587,4.3956294,2.3131928,0.14495723,2.61669,73.91241,27.27147,13.316764,4.0086827,1.4074188,19.947348,0.1881441,0.0978535,0.38159883,0.033790838,0.020579817,0.27803293,34.849827,1.2369432,2.5045648,11.7465,11.747566,0.99639285,21.109951,34.74271,11.98582,5.4415116,0.016088694,0.68042547,-0.4618183,-1.0841826,-0.40541658,0.15707424,-0.1693384,0.29188594,-0.0233879,0.62841016,4.4254694,-0.0021008612,951.3761,1.5111774,0.60890424,6383.421,3401.1624,5448.1455,7359.31,1.0092299,0.8966337,1.0814576,3.980443,1.2482171,0.1328187,77.926094,78.433426,8.137047,56.72643,35.940422,0.92779064,0.847862,1.3921825,1.5070812,1.606024,0.7311765,15.712817
-0.5007859,25.96336,20.595745,6.3358727,21.486753,54.867813,32.770695,4.218822,2.1777575,0.05721536,2.4660408,68.75424,24.658548,8.376922,3.3753266,1.151866,19.686487,0.1802894,0.09612281,0.38024268,0.033623975,0.02056752,0.28915364,35.455776,1.2046455,2.4253933,9.955396,10.893391,0.8761481,16.519093,31.61635,11.280485,5.871649,-0.08911677,-1.071338,-0.05368592,-0.15242985,0.38058317,0.34370285,-0.046676207,0.11461972,0.0048114127,0.6213383,3.9701037,-0.0020897838,907.39264,1.4677529,0.53241026,5942.9814,3275.069,5117.206,6804.8657,1.0366279,0.9885919,1.1231762,3.8265574,1.0564429,0.11746776,65.42261,69.633705,6.3931456,45.322987,37.02501,0.8532961,0.75626683,1.3281127,1.4712992,1.4473594,1.9670534,10.153226
-0.81612617,26.013958,18.399874,6.8084745,22.365736,61.22954,35.6529,4.50069,2.2402346,0.029251225,2.4166808,68.544495,28.162495,8.780841,3.3793187,1.0690409,18.76201,0.20382747,0.09031081,0.3927808,0.03100931,0.019959932,0.26211163,36.67595,1.1881483,2.7550027,10.177397,10.255982,0.91184527,18.251163,33.040226,9.96019,4.0261683,0.03581784,1.3005972,-0.5443203,-0.62349087,-0.50677526,0.10647365,-0.14294718,0.2569925,0.16929649,0.61263084,3.533034,-0.0015494059,926.0242,1.398193,0.44470084,5867.5596,2858.642,4983.6265,6528.44,0.91471744,0.8910183,0.93483436,3.6762938,1.0579126,0.15895627,73.0853,69.52136,5.8687325,46.794575,34.31626,0.8332295,0.80514276,1.1829985,1.4538494,1.4411843,0.7332824,21.46273
-0.5929337,26.47215,19.848053,6.717893,22.487076,57.582092,34.57138,4.3875875,2.3165996,0.07914363,2.4749548,71.663345,25.801434,9.646667,3.3026533,1.2013282,18.921528,0.18532841,0.09464644,0.3886376,0.034881085,0.022487056,0.2740194,41.886574,1.2105582,2.528236,13.202032,10.813924,0.9245668,20.141308,34.021294,11.31579,5.070375,-0.08772247,0.6343317,-0.13646963,-0.74954796,-0.2489183,0.042023476,-0.16710392,0.22155686,0.19607164,0.6133555,3.8843622,-0.0009312687,932.3622,1.4545124,0.53341436,6093.532,2951.0269,5251.648,6878.5254,0.9351996,0.87284905,1.0689071,3.9040112,1.1730396,0.15782516,71.75339,71.64724,7.4231434,47.324646,37.811504,0.8186768,0.75835526,1.0829812,1.515552,1.501661,0.62451077,16.924335
-1.370732,26.255074,15.957317,6.1735168,10.142681,26.856634,48.04424,6.3423076,1.7600147,-0.20429736,2.0017948,54.858875,31.503138,7.7708335,1.8643137,0.37930462,17.072836,0.20532441,0.054642394,0.22589464,0.014535683,0.009774376,0.15649517,15.286786,1.3428087,2.550395,2.003638,7.9964867,0.60786813,9.667375,13.148501,5.8628426,2.6897418,0.34672403,-1.040283,-0.13451338,0.28546667,-0.063939795,0.7880176,0.28882995,-0.20284115,-0.02976536,0.58814615,2.251589,-0.0022780353,777.8051,1.1680253,-0.016936915,5398.123,4651.6606,4236.352,5019.522,0.9994585,0.9483773,0.8993136,2.989755,0.5737101,-0.2007279,23.039988,28.580942,8.316724,11.138097,44.04472,0.48892808,0.74206144,-0.2662152,1.2867161,0.71732074,2.9998617,7.359438
-2.0097542,26.193447,17.311378,6.6262994,16.89534,43.49955,37.871567,7.538961,2.253419,-0.08219402,2.546109,75.42497,33.903755,8.164444,4.1727395,0.76283264,21.346,0.2414857,0.087589495,0.37061298,0.0247961,0.015547583,0.25996813,23.09114,1.2207246,2.864538,1.0104905,9.48312,1.007147,21.170021,32.558422,9.149841,4.1985507,0.118405685,-2.8732328,-0.17007393,1.3667544,-0.11827347,0.0848098,0.29911575,-0.3553822,0.1554562,0.6133069,3.9211082,-0.002149811,890.69995,1.4351729,0.182628,6120.5103,4190.944,5083.8853,5950.527,0.9996244,1.2302401,0.8727303,3.8083677,1.0592854,-0.12137235,43.622288,54.24376,14.317195,26.159836,45.9276,0.9938839,1.4362185,0.389163,1.7224525,1.5022123,2.680093,6.6496367
-1.5563738,28.061913,15.468014,7.966224,5.7270994,13.677033,60.67954,5.8443685,2.0483534,-0.16861947,2.0476177,57.28844,32.403095,11.37038,2.1257033,0.3293652,15.210788,0.30402115,0.083079055,0.3392966,0.023546882,0.01620501,0.2338513,25.739752,1.4297625,3.0754843,1.8622584,8.936216,0.6564038,8.289102,5.813724,5.21622,3.331867,-0.069294445,-2.195352,-0.17966673,0.36819333,0.4738078,0.89185697,0.3500105,-0.30932194,-0.005467767,0.5812722,2.1645575,-0.0040870043,656.23413,1.2366182,0.012698907,5410.4907,4457.112,4229.4707,4801.0537,0.9419393,0.77681106,0.9177227,2.8681235,0.5809899,-0.06866597,49.789932,14.141016,13.60354,4.015382,63.46719,0.57065535,0.49709654,-0.14844161,1.4362029,0.54047704,3.133586,4.737101
,29.6752,17.29673,8.032579,11.059173,26.973661,45.589535,11.2926235,2.1768606,-0.13863572,2.365334,60.537113,32.367596,13.459407,3.088913,0.50356275,15.960087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2789893,3.7289138,8.674836,7.9535775,1.636894,13.203714,40.083504,5.8265247,-2.1492682,-0.7575317,-1.7600237,-0.17355432,0.5276689,-0.8803988,-0.011439616,0.23620687,-0.26952356,-0.114669904,0.58967906,3.9288182,-0.0043998933,661.99664,1.4158356,0.13372694,4686.9536,4811.9214,3514.0366,4038.8428,0.86525846,0.8600181,0.6945744,3.619206,1.8313247,0.04532462,39.053143,26.997223,22.178028,8.690938,54.086445,0.730094,1.6908156,0.16887082,1.5459062,1.4314777,0.25852415,5.7102056
,27.64169,17.607134,7.3392587,10.495572,30.744736,38.103737,11.301691,1.977534,-0.12416375,2.3852606,62.444283,31.78114,18.197231,3.4674115,0.55009156,24.616863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2712157,4.166661,12.968326,8.124038,1.8031629,15.400007,44.628513,6.0194254,-2.2602146,-0.65883577,-2.041985,-0.40925446,0.4823905,-0.9289138,-0.13823536,0.29919568,-0.38497615,0.006115365,0.5898064,4.366391,-0.004568858,677.6346,1.3590925,0.20659924,4771.7334,5335.0137,3870.3367,4121.4106,0.767807,0.655436,0.45491403,3.7966805,1.8692257,-0.0062470045,48.44246,33.98403,20.244701,4.763883,53.032593,0.8074366,2.065597,0.19557853,1.5659978,1.5032979,0.090073355,4.8281593
-0.536675,49.53812,20.142,10.320738,14.38891,27.165075,27.529987,7.5489306,1.7871113,-0.09949135,2.189593,59.835842,44.167965,15.556417,2.5077648,0.824954,36.219658,0.011834974,0.004284238,0.01801087,0.001207695,0.00075587333,0.012686838,1.1179361,1.6270994,2.6352475,4.288124,8.249503,3.5702696,22.6457,34.439518,7.229578,3.1610982,-0.17022903,-1.701565,0.29007915,0.612444,0.24333316,0.58818746,0.23660743,-0.21840382,-0.0020782454,0.6091159,3.249211,-0.002305563,689.6325,1.2864739,0.08195962,6317.6914,5097.3027,5123.218,5706.787,1.035444,1.2629241,0.93930465,3.305294,1.8756796,0.13355845,44.628674,26.39937,21.287489,23.267082,30.327446,0.63215405,3.113813,-0.22990815,2.0091174,1.500399,1.5274707,7.7946005
-0.59694964,33.2225,17.194801,8.82586,5.4984436,12.08446,49.182045,5.717127,1.8476337,-0.14546445,2.3835826,61.013386,34.34335,16.211443,2.534498,0.301177,14.934868,0.19594403,0.054330923,0.22661863,0.01543612,0.010802903,0.15788434,18.069687,1.3179895,3.2689247,9.066314,8.191984,1.2171551,11.955403,20.250177,6.01076,2.4483154,-0.42649332,-2.3687053,-0.15620142,0.49480078,0.1857775,0.63594997,0.33725485,-0.33230338,-0.02627036,0.5807409,3.1614568,-0.005052879,505.93704,1.3434256,0.06395753,4748.5513,3660.3223,3830.813,4425.433,0.94228387,0.9656253,0.8486534,3.4663649,1.3088709,-0.028038964,45.01952,20.735716,19.066723,6.7282968,71.01591,0.7074404,0.7311579,0.17597473,1.6829511,1.0031543,2.704021,5.557314
0.0,41.459114,18.041918,9.797705,0.08788749,0.22193365,0.98704356,0.08585593,0.038408536,-0.06092825,2.4453254,61.81781,37.86057,11.556268,3.2397995,0.34627512,12.745389,0.084163725,0.022998089,0.09052492,0.0061396286,0.0042221695,0.06467874,6.693075,1.1813179,2.8311467,9.108106,9.462739,1.2105739,12.7535715,10.812983,6.273431,2.2594807,-0.5393149,-2.3564754,-0.10445206,0.5043801,0.15019132,0.6057593,0.3280572,-0.32648313,-0.04739856,0.5837252,3.4032385,-0.006403598,9.292591,1.4483074,0.2945096,4886.6646,2952.0176,3793.1003,4544.3203,0.91068614,0.8157781,0.71410525,3.4621716,1.3138255,0.09550918,48.278637,23.217535,9.65791,7.5551605,69.015945,0.8133884,0.81339884,0.1894656,1.9754919,0.7503605,2.9477844,3.5819445
-0.01641909,37.901894,17.952484,9.826845,0.84286976,2.1601388,10.809247,0.95206016,0.3734012,-0.04841035,2.4207356,58.345497,36.333122,9.043129,3.0977895,0.35413677,15.745331,0.12350755,0.033101454,0.13336155,0.009018657,0.0061577656,0.092702486,9.381429,1.207602,3.0630755,8.49716,9.195359,1.0615615,11.29576,8.991715,6.304884,1.4550908,-0.67326385,-2.3160348,-0.15069169,0.36879697,0.09819652,0.61835784,0.3371495,-0.3347747,0.003810193,0.5848755,3.2578351,-0.0051730843,108.87589,1.4299526,0.308525,4867.899,3307.5261,3786.4778,4543.845,0.88052285,0.6734757,0.8345429,3.5251846,1.3366624,0.08037418,48.22621,19.57736,11.371258,5.127747,71.89537,0.7530879,0.94757587,0.02772761,1.9353908,0.71649283,2.9489954,2.3602424
0.0,32.59313,17.205292,8.930479,5.7905855,13.625942,49.70985,6.6973577,1.8565866,-0.11323847,2.4292257,61.90868,32.808834,16.946571,3.0819397,0.5309937,22.546276,0.17874454,0.05033627,0.2111073,0.015125887,0.010637973,0.14274368,16.859686,1.2876447,3.2331884,11.633661,8.567919,1.5814644,16.080477,28.0215,6.136051,1.1401337,-0.6128487,-2.3230534,-0.20818092,0.39806548,-0.036962245,0.52120537,0.34562248,-0.35850772,0.02593161,0.5855072,3.7965493,-0.0049565225,554.8561,1.3638014,0.15129192,4938.267,3535.15,4014.0103,4520.9546,0.84562117,0.78490496,0.8019862,3.547514,1.4888269,-0.0014785884,46.764164,24.623367,20.61799,4.990653,68.35126,0.77033466,1.2866608,0.10111137,1.6766074,1.1705737,2.3631334,5.0475416
-0.059116043,33.900368,17.67498,8.797967,2.3900309,7.114031,17.120056,1.9242299,0.6873961,-0.042800065,1.9933571,50.53775,34.93562,6.733141,2.605698,0.35776404,13.705106,0.2723091,0.06953301,0.2634706,0.017044416,0.011157501,0.19382352,17.308191,1.4648107,2.3053777,6.601742,9.971738,0.90843177,10.56939,8.230287,5.831129,0.49862096,-0.3455916,-1.2914606,0.24753854,0.12110495,0.036829256,0.70359886,0.23472586,-0.18172663,-0.050887845,0.58694726,2.3155363,-0.005020304,265.52197,1.3081846,0.23977867,5094.128,3395.3394,3952.11,4674.8164,0.90356195,0.586104,0.59055483,2.957652,1.0155427,0.07462815,54.110577,19.236517,8.664001,8.405247,36.923058,0.5794133,0.81099993,-0.4578432,1.9301565,0.6725694,2.8235579,4.3682523
-0.0060860226,31.901396,18.858572,8.077031,1.805239,5.320509,15.009656,1.4176271,0.55504405,-0.05589466,2.033452,51.98871,35.685543,8.568588,2.1114025,0.27348152,13.41022,0.2513572,0.066746086,0.2465072,0.016368115,0.010837637,0.18596154,15.599587,1.4267946,2.2278569,6.66588,9.558562,0.9774676,9.930768,8.323842,5.595359,1.7155639,-0.36075264,-1.5563847,0.23344117,0.23466143,0.197048,0.70738333,0.24543028,-0.2051751,-0.074307404,0.5710678,2.03555,-0.00586989,216.0904,1.2325445,0.14075635,5084.4487,3556.0308,3883.3872,4451.618,0.8692247,0.72090477,0.5640468,2.8594,0.98545617,0.051999114,53.12133,21.19095,7.9885335,9.340273,40.330475,0.625213,0.62056184,-0.39613265,1.8209186,0.66127974,3.3044817,3.5004742
0.028709576,25.124504,18.16393,7.6319003,3.2662292,8.875793,19.266962,2.563664,0.9212193,-0.040644545,1.9669608,48.3849,30.982992,7.5316806,2.40175,0.2189674,16.824953,0.33398136,0.08661511,0.31003046,0.021732355,0.014302571,0.23333815,20.790295,1.6543978,2.1453292,7.2675877,9.904042,0.9179493,8.657458,8.722747,5.7844267,-2.5534916,0.48127756,-0.33935538,0.6552077,-0.03049752,-0.13792428,0.48087263,0.0066762906,0.08937386,-0.022441082,0.56837124,1.8586398,-0.0033236148,368.0483,1.1615077,0.12533157,4950.9814,3795.253,3918.3806,4596.2207,0.9927114,0.7643223,0.56166965,2.7186856,0.98521554,0.028530627,54.18582,11.632028,7.81835,3.7646298,26.167074,0.5382075,0.5514171,-0.8532383,1.6896315,0.7128251,2.0249364,3.4436662
0.05672137,25.835712,18.074791,7.1027117,3.2768896,9.064529,22.686045,2.4484153,0.9994188,-0.0855399,2.0014646,48.511112,30.931242,12.281149,1.8212179,0.15449096,12.540435,0.3272196,0.0879945,0.310176,0.022271188,0.014720978,0.23761773,20.011232,1.5970924,2.2533777,6.294076,8.094342,0.8403028,6.761475,8.193752,5.6414924,-1.8568985,0.11363101,-0.23230888,0.6258212,0.032287158,-0.12074157,0.51472926,0.052869454,0.02500892,-0.024378499,0.5675711,1.6066973,-0.0032679862,374.21945,1.0591046,-0.07183777,5282.202,3984.1255,4065.3894,4699.3506,0.9639615,0.7887837,0.6153634,2.601031,0.7355508,-0.11550776,52.16467,12.4288435,6.4768734,2.3540514,27.21447,0.52041554,0.2645834,-0.66247684,1.6486697,0.6551888,2.404466,5.2052107
